Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD), Jobs
Russia,2017,Biomass,42980.56751,20793.34485,9431190044,374656
Russia,2012,Wind,47305.33888,8418.262957,969879209.9,888580
Russia,2012,Hydro,58400.86017,44126.30383,7124291789,85025
Russia,2023,Biomass,38684.57587,42517.97002,5638947739,612509
Russia,2007,Wind,43282.92747,17854.37584,8739854854,690618
Russia,2010,Solar,37072.65456,40650.90332,9957001941,664346
Russia,2008,Solar,76963.23528,28769.89524,1505810019,84641
Russia,2002,Wind,70620.11517,49454.0225,2496521140,926025
Russia,2017,Geothermal,17258.40294,26738.14845,2900517951,829765
Russia,2010,Geothermal,30033.74956,34183.73542,4810998285,937275
Russia,2003,Hydro,21075.666,11060.36949,7018267760,49626
Russia,2008,Wind,37568.25762,28973.73477,8025174117,269513
Russia,2019,Solar,19297.98188,3291.947599,2560296813,49290
Russia,2021,Solar,13293.34895,12095.53925,3112060714,56835
Russia,2004,Solar,40352.26297,21032.78636,8872817723,926251
Russia,2007,Biomass,66741.36069,27534.78558,4880843658,984352
Russia,2021,Solar,78140.21786,35785.19912,4416186033,634047
Russia,2016,Hydro,47588.98239,16578.35991,7112103623,295967
Russia,2000,Geothermal,38155.20512,4115.672316,3606111396,355064
Russia,2010,Hydro,6876.228316,20866.36026,2278725155,756540
Russia,2008,Hydro,99570.53343,44380.18676,5776786877,85337
Russia,2007,Biomass,76805.13545,12379.62446,5272461602,843054
Russia,2020,Geothermal,23273.66732,15932.43716,3723978164,535892
Russia,2011,Hydro,36541.96425,596.5972813,7563756533,142683
Russia,2006,Hydro,94249.46765,15120.2996,2127105290,128669
Russia,2022,Geothermal,29405.93534,8987.42691,6141636204,265697
Russia,2022,Solar,72830.20169,25301.2475,390764996.8,347781
Russia,2001,Solar,42514.46984,41521.57698,1107618298,631774
Russia,2019,Geothermal,84973.21183,38093.57396,7197735441,377629
Russia,2020,Geothermal,64570.54194,39473.50301,5343484025,836760
Russia,2015,Geothermal,12447.3411,8368.437929,2695392922,270496
Russia,2016,Solar,72916.52523,41274.30291,3909255357,657659
Russia,2022,Solar,1099.979754,1324.503802,1180169143,384024
Russia,2012,Hydro,95252.26077,12308.39293,8379933484,145389
Russia,2013,Wind,99313.35111,16694.55568,5095773237,871465
Russia,2008,Biomass,5667.047892,24310.63069,1504296546,533305
USA,2011,Solar,85404.69003,5549.794323,5604124938,756878
USA,2005,Wind,55487.02241,13187.61668,4972807916,521931
USA,2006,Hydro,21195.90664,34520.49061,9333387383,615749
USA,2014,Wind,10964.76879,18139.55912,1066270663,104091
USA,2016,Hydro,71690.955,45631.25892,6479176301,450978
USA,2020,Biomass,2016.88256,1409.725298,8121393330,6378
USA,2022,Solar,33851.8503,27673.25846,9513058418,56376
USA,2016,Solar,80231.39528,18019.46907,4926187306,976546
USA,2011,Hydro,21469.44839,1021.144123,7412586893,298602
USA,2014,Solar,89112.98199,43304.7968,2616267493,432256
USA,2001,Biomass,72834.65644,31130.24132,504694869.9,530058
USA,2011,Hydro,24587.60282,11127.67785,6582881282,58863
USA,2017,Hydro,43940.44052,7839.576874,2328486565,812697
USA,2020,Hydro,8883.530389,28294.359,5448697655,822598
USA,2002,Solar,87519.50339,17209.51414,2903334194,476839
USA,2019,Solar,72798.40661,20009.73994,3122725698,62961
USA,2007,Biomass,66878.801,921.9595035,9429076873,131172
USA,2023,Geothermal,35514.4563,9858.308106,1393059827,702553
USA,2014,Hydro,12488.65777,16228.27323,8672835900,286051
USA,2005,Geothermal,69962.63895,5831.934492,1682272901,615374
USA,2014,Solar,76766.33275,24925.97659,4039305682,741436
USA,2002,Hydro,46932.04317,20871.83348,7803626886,639016
USA,2015,Biomass,2352.440159,20277.83408,4082344428,295827
USA,2004,Biomass,10680.47113,4394.82165,7350532949,108432
USA,2000,Wind,10573.0095,40072.54111,7958885822,203049
USA,2003,Biomass,15102.03072,22121.02851,4096895860,617022
USA,2001,Geothermal,14776.76927,5708.435387,2582022184,83302
USA,2010,Hydro,26028.77467,15861.51685,73062277.62,385749
USA,2022,Solar,25805.65551,11276.4135,2648099270,625653
USA,2010,Wind,88189.51706,18331.15232,7827492265,720769
USA,2019,Biomass,99128.30714,6621.656167,2692389017,605923
USA,2020,Solar,41224.43668,47728.78079,8508750629,877725
USA,2011,Geothermal,77674.92928,16016.35772,3863298484,761460
USA,2006,Geothermal,77437.13565,6488.986378,565910588.6,743591
USA,2020,Hydro,31652.70776,42367.66378,7089670626,336363
USA,2000,Biomass,77773.93731,5931.081091,3337977857,223537
USA,2023,Geothermal,49173.32738,27627.34896,4788044035,795101
USA,2021,Solar,16920.32475,2737.232248,2917121856,474167
USA,2015,Solar,92726.21013,43458.62206,6577428421,130802
USA,2016,Solar,11899.24993,14621.51118,1987725068,85574
USA,2001,Wind,84681.26322,17655.38115,6106316018,984346
USA,2003,Geothermal,28751.24411,3562.529651,3210305576,394271
USA,2014,Wind,27825.85865,33848.61065,4635353858,99386
USA,2013,Wind,44238.68144,49930.7009,3322107830,398245
USA,2018,Hydro,87783.4881,21463.83237,3244647525,873503
USA,2010,Solar,39095.31295,22617.69557,195477733.4,835253
USA,2003,Wind,91882.35265,42653.0657,5576735973,62980
USA,2003,Solar,21502.485,2517.6749,1336655813,719357
USA,2016,Solar,14095.80121,1631.493937,2011224887,52086
USA,2023,Solar,3484.240057,3081.107123,4228084208,754457
USA,2008,Wind,32261.89238,14960.03956,5970163836,680686
USA,2014,Wind,95552.18989,5262.375079,1270603545,702378
USA,2000,Wind,47525.79204,2422.644549,4864429703,509642
USA,2021,Biomass,58609.67885,32735.67143,5746494112,532357
USA,2013,Hydro,89395.37621,9386.071658,8341938478,237977
USA,2001,Solar,32006.46149,23385.15597,1317461487,936397
USA,2009,Geothermal,43567.868,21047.57763,5022481214,277505
USA,2008,Geothermal,19698.60806,41954.54978,4571633357,254758
USA,2010,Hydro,8160.23787,46360.02716,4536574763,807154
USA,2014,Hydro,11979.98561,38199.20711,3346930991,102626
USA,2011,Wind,83883.44244,37328.62176,1295850977,114284
USA,2003,Geothermal,98598.40055,5049.363564,6892893392,872982
USA,2022,Biomass,27670.82386,4605.335288,4222246273,338323
USA,2019,Geothermal,13465.902,4284.586117,4123238093,554331
USA,2005,Wind,86522.73998,32926.25636,6659035592,721210
USA,2009,Wind,70891.51598,28542.35793,8150261377,825270
USA,2006,Biomass,1893.957534,44569.61109,5101574064,812763
USA,2003,Wind,83722.70517,14385.39548,1281567724,828144
USA,2006,Biomass,64470.03757,34398.98891,265515947.9,523274
USA,2010,Geothermal,75866.77826,6994.171929,3430446683,930861
USA,2007,Solar,14724.23546,4392.849174,9892709063,192395
USA,2015,Biomass,75557.3218,34652.14339,540117777.3,500782
USA,2013,Geothermal,16156.87869,7220.288125,9438925127,926683
USA,2002,Hydro,53737.46264,17102.15571,8728459438,205622
USA,2012,Hydro,39951.02621,30232.13625,8824002304,110973
USA,2021,Wind,36437.85712,47153.48194,8471643944,653100
USA,2001,Wind,21180.959,30561.48122,1421599319,276683
USA,2010,Hydro,75283.25298,30253.58274,3183063502,383413
USA,2022,Hydro,28361.26214,34290.43184,7275884640,42851
USA,2023,Wind,84123.422,114.5316393,8862533293,359897
USA,2002,Geothermal,65959.71064,9609.24282,3076617065,1694
USA,2015,Biomass,5454.425477,30999.94426,5530081907,941888
USA,2016,Solar,2391.932068,25360.5122,8688450908,734144
USA,2011,Hydro,37899.03025,16752.80497,5705983366,681356
USA,2000,Wind,23166.39229,25198.16687,6793684479,112018
USA,2016,Biomass,27953.16494,46614.89206,9580102739,656534
USA,2020,Solar,20888.4064,43701.54177,7208631198,766543
USA,2021,Wind,81854.1107,16760.73643,8814753836,200719
USA,2003,Wind,28840.64489,42418.67345,267931588,184274
USA,2023,Biomass,57151.66443,36482.57081,958395998.4,700515
USA,2019,Biomass,58345.42145,41600.15867,1036030788,772128
USA,2014,Biomass,56292.82723,38723.73703,3013109347,539827
USA,2008,Biomass,80532.4896,38555.18089,5614408838,349373
USA,2022,Wind,90935.5134,13932.68224,2908167647,690468
USA,2004,Wind,99685.26471,2533.960864,8965256037,226519
USA,2002,Geothermal,77566.78636,48141.48264,6521346737,745587
USA,2018,Geothermal,58711.70498,47390.72496,9934724902,679840
USA,2019,Wind,23466.38058,9643.14515,8192107795,291434
USA,2003,Solar,84149.61689,44971.92879,4750299071,832966
USA,2017,Wind,5561.302852,49678.85478,5182928236,337537
USA,2000,Solar,10612.03558,45979.17244,3415485962,464691
USA,2007,Hydro,52208.24172,14344.08219,3944304467,553060
USA,2019,Geothermal,6992.211801,35337.49392,5275657609,75406
USA,2012,Solar,28073.51849,14201.68813,3934178646,615348
USA,2019,Geothermal,32373.3419,29917.17605,6377445050,531195
USA,2016,Geothermal,30358.65551,25466.04527,1885035874,727269
USA,2008,Hydro,21577.11457,35654.5634,7027294876,424311
USA,2009,Geothermal,57698.95683,33929.81743,3267797744,652235
USA,2022,Solar,45342.80205,39612.49615,8850473165,122513
USA,2015,Biomass,35189.76973,9934.881699,2289118736,631188
USA,2015,Biomass,38385.86864,38235.02439,2436056928,268257
USA,2020,Hydro,69297.1333,8736.701449,4704100226,924792
USA,2007,Hydro,35376.55943,19000.26427,4910075265,702258
USA,2008,Geothermal,78393.48957,7945.323452,1209884968,143026
USA,2006,Hydro,68499.81375,6092.427034,4194602137,497075
USA,2013,Hydro,45154.4478,6507.216109,3255676909,784783
USA,2009,Biomass,21619.71884,39565.16227,8970651641,88213
USA,2005,Hydro,69304.448,20809.83349,3301176595,60567
USA,2002,Hydro,7059.108927,33327.40863,7805136665,429715
USA,2019,Geothermal,49256.76347,12091.13491,3196415071,463381
USA,2002,Solar,73380.3081,30804.68528,7065652820,358484
USA,2010,Wind,47705.16367,22511.01973,5445355961,170214
USA,2020,Solar,41907.02083,946.3097838,3888306322,289602
USA,2006,Geothermal,44633.39593,29658.08553,6791892022,885517
USA,2009,Biomass,99012.90982,27637.37573,9674987037,203549
USA,2015,Biomass,57644.84535,44671.57653,2829079863,781131
USA,2011,Solar,91887.83388,44782.13624,7979854119,444958
USA,2005,Geothermal,22543.94201,35178.99474,9587065155,36397
USA,2018,Biomass,65088.78962,25111.2183,5580538294,18578
USA,2007,Wind,20038.80222,8259.017471,9419181797,366666
USA,2016,Biomass,61517.59865,9004.177385,1671704997,713579
USA,2022,Wind,10111.75038,21079.96146,1797897110,677619
USA,2008,Solar,53086.21368,1821.783801,6434549193,369804
USA,2018,Geothermal,80884.22738,4279.231788,3577858371,591815
USA,2021,Solar,66040.22329,9084.075644,7040631599,927083
USA,2001,Wind,70539.6352,14266.55875,5402212574,581213
USA,2014,Solar,26004.15923,37351.83436,3891135371,482175
USA,2003,Hydro,48664.90477,9141.721297,9550687328,566056
USA,2013,Solar,29896.62368,34067.53101,5465119265,113753
USA,2009,Geothermal,68624.39943,43192.73187,5140180795,322134
USA,2002,Solar,4144.814826,16047.46303,689946503.9,747334
USA,2019,Biomass,51323.51586,43975.8268,7170606711,365418
USA,2000,Solar,4947.417586,37438.2012,2925045506,889854
USA,2016,Hydro,57806.15866,14299.6895,2092166889,458824
USA,2022,Wind,35753.14761,10077.59653,8417538909,663523
USA,2000,Geothermal,17141.87144,20814.2357,7504996554,814997
USA,2021,Biomass,47732.04572,7466.297038,8395935962,693910
USA,2002,Wind,74974.43613,6736.964777,8090048854,831236
USA,2003,Biomass,87779.08519,45416.49723,5425866317,526579
USA,2001,Geothermal,36093.60408,29754.45137,6852232671,164684
USA,2004,Biomass,51775.81008,44822.84022,4701495419,813373
USA,2007,Biomass,24964.11064,11457.98946,5151176251,840453
USA,2016,Biomass,56070.63945,17490.30883,2375414377,134741
USA,2016,Biomass,81069.13568,9579.476858,9791660484,740086
USA,2011,Biomass,16939.04009,42792.32348,5916235088,67860
USA,2002,Solar,35019.81185,1849.202345,6910146094,195887
USA,2005,Geothermal,69166.25875,8834.366975,7894493231,179164
USA,2018,Solar,5940.14344,41237.74556,64155253.51,231892
USA,2008,Solar,31271.74637,22136.93105,6243248996,243331
USA,2014,Geothermal,52399.74492,39970.31195,9146886481,931991
USA,2023,Biomass,85641.93195,49917.46282,7250973976,498881
USA,2003,Hydro,52515.80196,40223.21039,1488474891,851762
USA,2008,Solar,63318.45692,29211.29018,3304665232,990420
USA,2006,Wind,44772.35988,4926.298574,7861101537,157126
USA,2007,Biomass,11303.02358,1356.9402,6849022027,543323
USA,2001,Biomass,76986.00607,40995.71334,6003320683,472214
USA,2021,Hydro,83683.72571,35463.99034,7629238143,867844
USA,2018,Hydro,4315.932206,27079.48987,4187441843,738319
USA,2003,Hydro,57532.61494,10890.49147,6657776131,8487
USA,2005,Wind,9629.802036,17281.92362,2065625146,936661
USA,2013,Solar,24815.23907,44967.93868,815039810.6,483876
USA,2021,Geothermal,67051.99998,36174.40485,4129635161,657184
USA,2008,Geothermal,58761.36985,2692.236081,4109558029,876939
USA,2015,Solar,53565.95342,10274.50442,8817541456,92689
USA,2023,Geothermal,28315.30414,37366.90447,7868287984,420419
USA,2000,Wind,38830.85051,3155.340735,5616149046,887872
USA,2012,Geothermal,53191.77295,29412.07942,7265713416,487350
USA,2006,Biomass,36628.05846,23520.50301,7838517176,251872
USA,2013,Solar,8665.262126,23561.62714,5223990067,270179
USA,2022,Biomass,27393.95897,4041.395339,4762948199,985584
USA,2006,Wind,31823.55158,18940.91764,7146855155,37048
USA,2022,Hydro,62563.67549,26360.50987,3642153100,31646
USA,2004,Solar,50208.30972,18673.65003,1824094574,8151
USA,2012,Solar,70768.19958,31687.85042,1934950055,164341
USA,2020,Solar,55353.68895,33379.08053,3888287221,501933
USA,2000,Geothermal,58183.78246,16349.67575,7112130303,152892
USA,2013,Wind,93283.59747,36282.24807,9453064293,79113
USA,2006,Hydro,81708.69439,22391.577,3216402624,295082
USA,2014,Geothermal,54495.15492,48502.76792,6428968041,498192
USA,2021,Wind,5155.338524,35354.39445,1379580380,924255
USA,2010,Solar,71337.62916,4840.440934,282800311.8,548489
USA,2014,Geothermal,46604.44202,28044.52562,9832066926,633759
USA,2018,Biomass,60454.00664,36383.9921,9875496812,838179
USA,2001,Wind,59129.12382,39431.61242,1820055054,490769
USA,2015,Solar,27332.81389,4607.049486,1115330069,723328
USA,2014,Wind,73416.61099,14033.53058,5176448451,990576
USA,2000,Geothermal,8563.797739,44580.62604,9570725815,211816
USA,2007,Wind,52287.79238,466.5659967,8586916322,317903
USA,2004,Biomass,39529.08789,44492.77152,2833758973,481457
USA,2010,Biomass,83907.91667,25687.09569,3057939757,9873
USA,2016,Solar,36927.51499,38054.28161,5921366992,423466
USA,2023,Wind,40604.12007,39312.22343,5732649610,808160
USA,2006,Biomass,72805.28351,37033.00699,7578514417,828307
USA,2008,Solar,52390.92627,18352.68331,9846679135,991739
USA,2018,Biomass,23270.47427,8687.035901,1035461391,984749
USA,2021,Wind,3057.857,12837.91093,9382185995,550349
USA,2009,Solar,39416.15295,7811.129485,3026126864,239369
USA,2016,Wind,10485.58046,45402.80736,7626080539,8004
USA,2011,Solar,83302.70709,37124.07084,7062657055,851034
USA,2001,Biomass,11225.86641,27672.02917,7862566087,941756
USA,2004,Geothermal,54065.37772,41490.56367,9625191002,716417
USA,2006,Solar,84289.71195,40503.66206,435536891.3,530880
USA,2013,Biomass,27305.19192,36412.96464,8001734777,800006
USA,2009,Biomass,39437.69191,31082.15021,8682010437,998044
USA,2018,Solar,57579.41721,22080.42575,9638906048,574172
USA,2006,Biomass,35992.09288,24011.46434,6705501261,711195
USA,2012,Hydro,19481.30062,46958.91092,1602176007,500281
USA,2010,Wind,27738.22103,5057.761222,1307530538,685453
USA,2022,Hydro,88370.74775,31082.29645,9830475099,720116
USA,2007,Biomass,10417.56998,26456.5076,9298412807,69146
USA,2016,Biomass,12785.14321,24658.65006,4689555381,931587
USA,2011,Solar,8300.688752,28239.02872,8811007665,378199
USA,2003,Geothermal,66115.13292,42206.14074,2365119297,230872
USA,2019,Hydro,64697.26364,30076.26883,5502260540,807126
USA,2016,Geothermal,82133.14891,23202.33063,7587149123,238369
USA,2019,Hydro,89344.3496,4127.861514,3944205127,265938
USA,2005,Geothermal,27698.0929,235.7689088,3215394129,50371
USA,2019,Hydro,5668.125862,14020.39965,4142253707,88006
USA,2022,Geothermal,10965.27389,44860.25621,2482719067,388499
USA,2006,Wind,47808.01308,6231.067444,1469058510,512358
USA,2005,Solar,17283.89534,40449.32446,8800618282,888859
USA,2012,Wind,63508.93573,6909.208703,619525356.6,446405
USA,2011,Solar,36501.43367,4112.545099,9984612355,688073
USA,2004,Wind,54159.84837,32795.51844,8593507998,293857
USA,2020,Solar,43242.9036,2809.528109,3464299281,881833
